INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long,Neighborhood_Geopy
222078935.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 11:35:00,10.0,Wednesday,11.0,CHARLES RIVER AVE,42.3706,-71.0608,Charlestown
222078933.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 08:59:00,10.0,Thursday,8.0,RICHMOND ST,42.3618,-71.0523,North End
222078932.0,PROPERTY - FOUND,0.0,2022-10-13 00:00:00,10.0,Thursday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078886.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-12 08:45:00,10.0,Wednesday,8.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078885.0,ASSAULT - AGGRAVATED,0.0,2022-10-13 03:00:00,10.0,Thursday,3.0,ADAMS ST,42.2968,-71.0566,Dorchester
222078882.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 02:45:00,10.0,Thursday,2.0,"MERIDIAN ST & FALCON ST
EAST BOSTON  MA 02128
UNIT",42.382,-71.0393,East Boston
222078879.0,SICK ASSIST,0.0,2022-10-13 01:37:00,10.0,Thursday,1.0,DALE ST,42.2722,-71.1244,Hyde Park
222078878.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-13 01:31:00,10.0,Thursday,1.0,MASSACHUSETTS AVE,42.3444,-71.0863,Fenway/Kenmore
222078877.0,INVESTIGATE PERSON,0.0,2022-10-13 00:55:00,10.0,Thursday,0.0,RIVER ST,42.2636,-71.1024,Hyde Park
222078876.0,INVESTIGATE PERSON,0.0,2022-10-13 00:40:00,10.0,Thursday,0.0,CENTRE ST,42.2872,-71.1494,Roxbury
222078875.0,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,0.0,2022-10-13 01:30:00,10.0,Thursday,1.0,LONDON ST,42.3752,-71.0367,East Boston
222078874.0,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0.0,2022-10-12 22:25:00,10.0,Wednesday,22.0,COLUMBIA RD,42.3151,-71.067,Dorchester
222078873.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-12 23:00:00,10.0,Wednesday,23.0,AYLES RD,42.265,-71.1122,Hyde Park
222078872.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-12 13:45:00,10.0,Wednesday,13.0,VALLARO RD,42.2421,-71.1404,Hyde Park
222078867.0,INTIMIDATING WITNESS,0.0,2022-10-12 23:00:00,10.0,Wednesday,23.0,W BROADWAY,42.3413,-71.0547,South Boston
222078866.0,VANDALISM,0.0,2022-10-12 23:13:00,10.0,Wednesday,23.0,MANOR ST,42.2902,-71.0536,Dorchester
222078860.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 21:46:00,10.0,Wednesday,21.0,WHITBY TER,42.3143,-71.0605,Dorchester
222078859.0,THREATS TO DO BODILY HARM,0.0,2022-10-12 22:31:00,10.0,Wednesday,22.0,DR. MICHAEL GAVIN WAY,42.3261,-71.0535,South Boston
222078857.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-12 18:30:00,10.0,Wednesday,18.0,KILSYTH RD,42.3404,-71.1455,Brighton
222078856.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 22:28:00,10.0,Wednesday,22.0,SAXTON ST,42.3136,-71.0543,Dorchester
222078855.0,INVESTIGATE PERSON,0.0,2022-10-12 21:52:00,10.0,Wednesday,21.0,GLENWOOD AVENUE,42.248,-71.1251,Hyde Park
222078854.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-12 22:23:00,10.0,Wednesday,22.0,MYOPIA RD,42.263,-71.1271,Roslindale
222078853.0,VERBAL DISPUTE,0.0,2022-10-12 09:26:00,10.0,Wednesday,9.0,REGIS RD,42.2706,-71.0959,Mattapan
222078852.0,PROPERTY - FOUND,0.0,2022-10-12 22:00:00,10.0,Wednesday,22.0,HARRISON AVE,42.3395,-71.0694,South End
222078850.0,INVESTIGATE PERSON,0.0,2022-10-12 22:03:00,10.0,Wednesday,22.0,FULTON ST,42.3629,-71.0525,North End
222078849.0,INVESTIGATE PERSON,0.0,2022-10-12 22:13:00,10.0,Wednesday,22.0,CHARTER ST,42.3665,-71.0535,North End
222078848.0,SICK ASSIST,0.0,2022-10-12 21:30:00,10.0,Wednesday,21.0,WASHINGTON ST,42.2627,-71.1556,Roxbury
222078847.0,INVESTIGATE PERSON,0.0,2022-10-12 21:35:00,10.0,Wednesday,21.0,E THIRD ST,42.3364,-71.0411,South Boston
222078845.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-11 12:15:00,10.0,Tuesday,12.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078843.0,VANDALISM,0.0,2022-10-12 21:23:00,10.0,Wednesday,21.0,MILES ST,42.3187,-71.1,Roxbury
222078841.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-09 01:20:00,10.0,Sunday,1.0,LANSDOWNE ST,42.3472,-71.0964,Fenway/Kenmore
222078839.0,AUTO THEFT - MOTORCYCLE / SCOOTER,0.0,2022-10-12 21:12:00,10.0,Wednesday,21.0,WASHINGTON ST,42.3097,-71.1043,Jamaica Plain
222078838.0,INVESTIGATE PERSON,0.0,2022-10-12 13:15:00,10.0,Wednesday,13.0,CENTRE ST,42.2871,-71.1482,Roxbury
222078837.0,SERVICE TO OTHER AGENCY,0.0,2022-10-12 16:00:00,10.0,Wednesday,16.0,LYALL ST,42.2905,-71.1633,Roxbury
222078836.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-12 20:45:00,10.0,Wednesday,20.0,CAWFIELD ST,42.3199,-71.0637,Dorchester
222078833.0,LARCENY THEFT OF BICYCLE,0.0,2022-10-01 14:00:00,10.0,Saturday,14.0,HARRISON AVE,42.3395,-71.0694,South End
222078832.0,VERBAL DISPUTE,0.0,2022-10-12 19:22:00,10.0,Wednesday,19.0,LENOX ST,42.3362,-71.0804,South End
222078739.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 15:30:00,10.0,Wednesday,15.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078738.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 15:40:00,10.0,Wednesday,15.0,DORCHESTER AVE,42.2844,-71.0647,Dorchester
222078735.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-11 14:15:00,10.0,Tuesday,14.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078730.0,M/V ACCIDENT - OTHER CITY VEHICLE,0.0,2022-10-12 15:28:00,10.0,Wednesday,15.0,WASHINGTON ST,42.2994,-71.1152,Roslindale
222078728.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 09:00:00,10.0,Wednesday,9.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078727.0,ASSAULT - AGGRAVATED,0.0,2022-10-05 21:30:00,10.0,Wednesday,21.0,PARIS ST,42.3708,-71.0393,East Boston
222078725.0,VANDALISM,0.0,2022-10-12 15:05:00,10.0,Wednesday,15.0,MAYWOOD ST,42.3168,-71.0796,Roxbury
222078724.0,M/V ACCIDENT - PERSONAL INJURY,0.0,2022-10-12 14:42:00,10.0,Wednesday,14.0,WEST ST,42.2606,-71.1203,Hyde Park
222078723.0,M/V ACCIDENT - OTHER,0.0,2022-10-12 15:16:00,10.0,Wednesday,15.0,"MURDOCK ST & SPARHAWK ST
BRIGHTON  MA 02135
UNITED",42.3503,-71.1479,Brighton
222078721.0,INVESTIGATE PERSON,0.0,2022-10-12 14:41:00,10.0,Wednesday,14.0,ASHFORD ST,42.3545,-71.1275,Allston
222078720.0,VANDALISM,0.0,2022-10-12 14:54:00,10.0,Wednesday,14.0,FREEPORT ST,42.3047,-71.0563,Dorchester
222078719.0,ASSAULT - SIMPLE,0.0,2022-10-11 17:30:00,10.0,Tuesday,17.0,PARIS ST,42.3708,-71.0393,East Boston
222078718.0,ASSAULT - SIMPLE,0.0,2022-10-12 14:55:00,10.0,Wednesday,14.0,MASSACHUSETTS AVE,42.3383,-71.0792,South End
222078717.0,THREATS TO DO BODILY HARM,0.0,2022-10-12 12:45:00,10.0,Wednesday,12.0,CALUMET ST,42.3328,-71.1054,Mission Hill
222078716.0,INVESTIGATE PERSON,0.0,2022-10-12 14:24:00,10.0,Wednesday,14.0,BROAD ST,42.3576,-71.053,Downtown Boston
222078714.0,INVESTIGATE PROPERTY,0.0,2022-10-12 14:35:00,10.0,Wednesday,14.0,OAKVIEW TER,42.32,-71.1107,Jamaica Plain
222078713.0,ASSAULT - AGGRAVATED,0.0,2022-10-12 14:30:00,10.0,Wednesday,14.0,BLUE HILL AVE,42.2848,-71.0914,Mattapan
222078712.0,VAL - OPERATING AFTER REV/SUSP.,0.0,2022-10-12 14:51:00,10.0,Wednesday,14.0,"ROBESON ST & SIGOURNEY ST
JAMAICA PLAIN  MA 02130
",42.3093,-71.0989,Roxbury
222078710.0,INVESTIGATE PERSON,0.0,2022-10-11 03:45:00,10.0,Tuesday,3.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078709.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-12 13:05:00,10.0,Wednesday,13.0,CANAL ST,42.3649,-71.0605,West End
222078708.0,BALLISTICS EVIDENCE/FOUND,1.0,2022-10-12 14:34:00,10.0,Wednesday,14.0,SHAWMUT AVE,42.3354,-71.0808,South End
222078706.0,OTHER OFFENSE,0.0,2022-10-12 14:03:00,10.0,Wednesday,14.0,"SOUTHAMPTON ST & BRADSTON ST
BOSTON  MA 02118
UNIT",42.3323,-71.0715,Dorchester
222078705.0,INVESTIGATE PERSON,0.0,2022-10-11 13:35:00,10.0,Tuesday,13.0,HYDE PARK AVE,42.2562,-71.124,Hyde Park
222078704.0,BURGLARY - RESIDENTIAL,0.0,2022-10-12 13:31:00,10.0,Wednesday,13.0,HYDE PARK AVE,42.2738,-71.12,Hyde Park
222078703.0,TRESPASSING,0.0,2022-10-07 09:00:00,10.0,Friday,9.0,WAVERLY ST,42.3204,-71.079,Roxbury
222078702.0,THREATS TO DO BODILY HARM,0.0,2022-10-11 09:30:00,10.0,Tuesday,9.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078701.0,ASSAULT - SIMPLE,0.0,2022-10-12 01:48:00,10.0,Wednesday,1.0,ALLSTON ST,42.3498,-71.1368,Allston
222078697.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-12 12:42:00,10.0,Wednesday,12.0,BIRCH ST,42.2868,-71.1301,Roslindale
222078696.0,LARCENY SHOPLIFTING,0.0,2022-10-12 13:26:00,10.0,Wednesday,13.0,TRUMAN PKWY,42.2412,-71.1263,Hyde Park
222078695.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 13:08:00,10.0,Wednesday,13.0,BLUE HILL AVE,42.2682,-71.0939,Mattapan
222078694.0,SICK ASSIST,0.0,2022-10-12 13:03:00,10.0,Wednesday,13.0,ALBANY ST,42.3332,-71.0739,South End
222078692.0,FRAUD - IMPERSONATION,0.0,2022-10-07 12:00:00,10.0,Friday,12.0,BLUE HILL AVE,42.2848,-71.0914,Mattapan
222078690.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-05 17:00:00,10.0,Wednesday,17.0,NEW SUDBURY ST,42.3618,-71.0598,No Details
222078594.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 05:50:00,10.0,Wednesday,5.0,CLARE AVE,42.2716,-71.1192,Hyde Park
222078592.0,DEATH INVESTIGATION,0.0,2022-10-12 00:00:00,10.0,Wednesday,0.0,AMORY ST,42.3192,-71.1007,Roxbury
222078591.0,BURGLARY - COMMERICAL,0.0,2022-10-12 03:34:00,10.0,Wednesday,3.0,HOWELL ST,42.3252,-71.0582,Dorchester
222078590.0,VANDALISM,0.0,2022-10-12 03:59:00,10.0,Wednesday,3.0,"DARTMOUTH ST & COLUMBUS AVE
BOSTON  MA 02116
UNITE",42.3458,-71.0753,South End
222078588.0,INVESTIGATE PERSON,0.0,2022-10-12 00:19:00,10.0,Wednesday,0.0,BLUE HILL AVE,42.322,-71.0772,Roxbury
222078587.0,VANDALISM,0.0,2022-10-12 03:09:00,10.0,Wednesday,3.0,WENDOVER ST,42.3182,-71.0666,Dorchester
222078586.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 02:51:00,10.0,Wednesday,2.0,BROAD ST,42.3578,-71.0536,Downtown Boston
222078585.0,TOWED MOTOR VEHICLE,0.0,2022-10-12 00:31:00,10.0,Wednesday,0.0,"HARVARD ST & FRANKLIN HILL AVE
BOSTON  MA 02124
UN",42.2942,-71.0889,Mattapan
222078584.0,VAL - OPERATING AFTER REV/SUSP.,0.0,2022-10-12 02:08:00,10.0,Wednesday,2.0,"HAYWARD PL & HARRISON AVENUE EXT
BOSTON  MA 02111
",42.3531,-71.0614,Downtown Boston
222078580.0,SICK ASSIST,0.0,2022-10-12 02:05:00,10.0,Wednesday,2.0,HUNTINGTON AVE,42.2689,-71.118,Hyde Park
222078578.0,INVESTIGATE PERSON,0.0,2022-10-12 01:54:00,10.0,Wednesday,1.0,COLUMBIA RD,42.3136,-71.0678,Dorchester
222078577.0,INVESTIGATE PROPERTY,0.0,2022-10-12 00:52:00,10.0,Wednesday,0.0,HUNTINGTON AVE,42.342,-71.0857,Fenway/Kenmore
222078576.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-12 01:25:00,10.0,Wednesday,1.0,ELM HILL PARK,42.3129,-71.0831,Roxbury
222078571.0,INVESTIGATE PERSON,0.0,2022-10-12 00:43:00,10.0,Wednesday,0.0,ADAIR RD,42.3522,-71.1667,Brighton
222078569.0,INVESTIGATE PERSON,0.0,2022-10-12 00:33:00,10.0,Wednesday,0.0,NORTH ST,42.3605,-71.0564,No Details
222078563.0,INVESTIGATE PERSON,0.0,2022-10-12 00:08:00,10.0,Wednesday,0.0,DUDLEY ST,42.3292,-71.0873,Roxbury
222078562.0,INVESTIGATE PERSON,0.0,2022-10-11 23:44:00,10.0,Tuesday,23.0,HANCOCK ST,42.3589,-71.0644,Beacon Hill
222078561.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-11 23:35:00,10.0,Tuesday,23.0,RIVER ST,42.2636,-71.1024,Hyde Park
222078559.0,SICK ASSIST,0.0,2022-10-11 23:43:00,10.0,Tuesday,23.0,BORDER ST,42.3708,-71.0429,East Boston
222078554.0,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,0.0,2022-10-11 22:18:00,10.0,Tuesday,22.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078553.0,SICK ASSIST,0.0,2022-10-11 22:41:00,10.0,Tuesday,22.0,DORCHESTER ST,42.3323,-71.0521,South Boston
222078552.0,VAL - OPERATING AFTER REV/SUSP.,0.0,2022-10-11 22:01:00,10.0,Tuesday,22.0,WASHINGTON ST,42.3065,-71.0818,Roxbury
222078550.0,VERBAL DISPUTE,0.0,2022-10-11 22:13:00,10.0,Tuesday,22.0,SPRING ST,42.2776,-71.1627,Roxbury
222078549.0,INVESTIGATE PERSON,0.0,2022-10-11 21:00:00,10.0,Tuesday,21.0,POMPEII ST,42.3297,-71.0704,Roxbury
222078546.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-11 21:50:00,10.0,Tuesday,21.0,MAIN ST,42.3842,-71.0726,Charlestown
222078545.0,SICK ASSIST,0.0,2022-10-11 21:48:00,10.0,Tuesday,21.0,EVERETT AVE,42.3153,-71.0631,Dorchester
222078544.0,INVESTIGATE PROPERTY,0.0,2022-10-11 21:46:00,10.0,Tuesday,21.0,WASHINGTON ST,42.3133,-71.1008,Jamaica Plain
222078543.0,INVESTIGATE PERSON,0.0,2022-10-11 21:28:00,10.0,Tuesday,21.0,EVERETT ST,42.355,-71.1387,Allston
222078542.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-11 21:36:00,10.0,Tuesday,21.0,"JOHN F. FITZGERALD SURFACE RD & BEACH ST
BOSTON  M",42.3511,-71.0594,No Details
222078539.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-11 21:03:00,10.0,Tuesday,21.0,ALCOTT ST,42.3579,-71.1321,Allston
222078537.0,SUDDEN DEATH,0.0,2022-10-11 21:17:00,10.0,Tuesday,21.0,BENNINGTON ST,42.3755,-71.0373,East Boston
222078535.0,SICK ASSIST,0.0,2022-10-11 20:41:00,10.0,Tuesday,20.0,COLUMBIA RD,42.3116,-71.0697,Dorchester
222078534.0,ASSAULT - AGGRAVATED,0.0,2022-10-11 20:48:00,10.0,Tuesday,20.0,PEARL ST,42.3149,-71.0583,Dorchester
222078533.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-10 23:50:00,10.0,Monday,23.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078481.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-11 17:48:00,10.0,Tuesday,17.0,BEACON ST,42.3517,-71.0862,Back Bay
222078479.0,M/V ACCIDENT - POLICE VEHICLE,0.0,2022-10-11 18:00:00,10.0,Tuesday,18.0,WASHINGTON ST & ROCKVALE CIR,42.3078,-71.1062,Jamaica Plain
222078478.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-11 17:41:00,10.0,Tuesday,17.0,HARRISON AVE,42.3346,-71.0756,South End
222078477.0,INVESTIGATE PERSON,0.0,2022-10-11 17:07:00,10.0,Tuesday,17.0,SAVIN HILL AVE,42.3122,-71.0547,Dorchester
222078475.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-08 16:30:00,10.0,Saturday,16.0,WASHINGTON ST,42.3097,-71.1043,Jamaica Plain
222078473.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-09 11:55:00,10.0,Sunday,11.0,WASHINGTON ST,42.3491,-71.1505,Brighton
222078472.0,BOMB THREAT,0.0,2022-10-10 22:39:00,10.0,Monday,22.0,ALBANY ST,42.3426,-71.0627,South End
222078471.0,LARCENY THEFT FROM BUILDING,0.0,2022-10-11 17:43:00,10.0,Tuesday,17.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078470.0,MISSING PERSON - LOCATED,0.0,2022-10-11 15:13:00,10.0,Tuesday,15.0,VFW PKWY,42.2662,-71.1684,Roxbury
222078469.0,M/V ACCIDENT - OTHER,0.0,2022-10-11 16:38:00,10.0,Tuesday,16.0,F ST,42.337,-71.0475,South Boston
222078468.0,INVESTIGATE PERSON,0.0,2022-10-11 16:10:00,10.0,Tuesday,16.0,SELDEN ST,42.2815,-71.0776,Mattapan
222078467.0,LARCENY ALL OTHERS,0.0,2022-09-27 01:27:00,9.0,Tuesday,1.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078466.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-10 15:30:00,10.0,Monday,15.0,WARREN AVE & PEMBROKE ST,42.3435,-71.0775,South End
222078465.0,LARCENY THEFT FROM MV - NON-ACCESSORY,0.0,2022-10-10 11:00:00,10.0,Monday,11.0,BELMONT ST,42.3813,-71.0653,Charlestown
222078463.0,INVESTIGATE PERSON,0.0,2022-10-11 16:49:00,10.0,Tuesday,16.0,SMITH ST,42.3335,-71.0985,Mission Hill
222078462.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-10-11 13:00:00,10.0,Tuesday,13.0,HUNTINGTON AVE,42.3486,-71.0777,Back Bay
222078461.0,BURGLARY - RESIDENTIAL,0.0,2022-10-11 07:30:00,10.0,Tuesday,7.0,PRINCE ST,42.3669,-71.0578,North End
222078459.0,PROPERTY - LOST/ MISSING,0.0,2022-10-08 00:00:00,10.0,Saturday,0.0,BEACON ST,42.3583,-71.0617,Beacon Hill
222078457.0,M/V ACCIDENT - OTHER,0.0,2022-10-11 16:36:00,10.0,Tuesday,16.0,SARATOGA ST,42.3849,-71.0019,East Boston
222078456.0,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0.0,2022-10-11 16:30:00,10.0,Tuesday,16.0,"DORCHESTER ST & ROGERS ST
SOUTH BOSTON  MA 02127
U",42.3301,-71.0559,South Boston
222078454.0,ROBBERY,0.0,2022-10-09 20:00:00,10.0,Sunday,20.0,W BROADWAY,42.3413,-71.0547,South Boston
222078452.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-11 16:06:00,10.0,Tuesday,16.0,WASHINGTON ST,42.2842,-71.0716,Dorchester
222078451.0,AUTO THEFT - MOTORCYCLE / SCOOTER,0.0,2022-10-10 11:00:00,10.0,Monday,11.0,GIBSON ST,42.2976,-71.0597,Dorchester
222078450.0,LARCENY ALL OTHERS,0.0,2022-10-11 17:02:00,10.0,Tuesday,17.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078447.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-09 21:30:00,10.0,Sunday,21.0,WASHINGTON ST,42.2823,-71.0713,Dorchester
222078446.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-08 18:30:00,10.0,Saturday,18.0,MISSION ST,42.3327,-71.1071,Mission Hill
222078445.0,LARCENY SHOPLIFTING,0.0,2022-10-11 16:15:00,10.0,Tuesday,16.0,HUNTINGTON AVE,42.3473,-71.0792,Back Bay
222078443.0,M/V ACCIDENT - PROPERTY DAMAGE,0.0,2022-10-11 15:53:00,10.0,Tuesday,15.0,EMERSON PL,42.3645,-71.0685,West End
222078442.0,INVESTIGATE PERSON,0.0,2022-10-11 12:00:00,10.0,Tuesday,12.0,HARRISON AVE,42.3395,-71.0694,South End
222078441.0,LARCENY THEFT OF BICYCLE,0.0,2022-10-09 12:40:00,10.0,Sunday,12.0,HYDE PARK AVE,42.2562,-71.124,Hyde Park
222078439.0,M/V ACCIDENT - OTHER,0.0,2022-10-11 16:26:00,10.0,Tuesday,16.0,"BOSTON ST & MAYHEW ST
DORCHESTER  MA 02125
UNITED ",42.322,-71.0612,Dorchester
222078438.0,INVESTIGATE PERSON,0.0,2022-10-11 15:54:00,10.0,Tuesday,15.0,RAVEN ST,42.3183,-71.0546,Dorchester
222079037.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-08 21:30:00,10.0,Saturday,21.0,WASHINGTON ST,42.3097,-71.1043,Jamaica Plain
222079036.0,DEATH INVESTIGATION,0.0,2022-10-13 15:33:00,10.0,Thursday,15.0,TREADWAY RD,42.3132,-71.0581,Dorchester
222079034.0,INVESTIGATE PROPERTY,0.0,2022-10-13 07:30:00,10.0,Thursday,7.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079033.0,SICK ASSIST - DRUG RELATED ILLNESS,0.0,2022-10-13 15:39:00,10.0,Thursday,15.0,"COURT ST & WASHINGTON ST
BOSTON  MA 02109
UNITED S",42.3588,-71.0578,Downtown Boston
222079032.0,INVESTIGATE PROPERTY,0.0,2022-10-13 07:00:00,10.0,Thursday,7.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079029.0,ASSAULT - AGGRAVATED,0.0,2022-10-13 15:10:00,10.0,Thursday,15.0,"PARK ST & TREMONT ST
BOSTON  MA 02108
UNITED STATE",42.3565,-71.062,Beacon Hill
222079028.0,TOWED MOTOR VEHICLE,0.0,2022-10-13 15:20:00,10.0,Thursday,15.0,"WASHINGTON ST & GALLIVAN BLVD
BOSTON  MA 02124
UNI",42.2788,-71.0695,Dorchester
222079023.0,INVESTIGATE PERSON,0.0,2022-10-13 14:42:00,10.0,Thursday,14.0,GLENMONT RD,42.3459,-71.1602,Brighton
222079022.0,LARCENY SHOPLIFTING,0.0,2022-10-13 14:52:00,10.0,Thursday,14.0,AMERICAN LEGION HWY,42.2853,-71.1105,Roslindale
222079021.0,INVESTIGATE PERSON,0.0,2022-10-13 09:10:00,10.0,Thursday,9.0,MASSACHUSETTS AVE,42.3315,-71.0709,Dorchester
222079020.0,PROPERTY - LOST/ MISSING,0.0,2022-10-11 07:00:00,10.0,Tuesday,7.0,HARRISON AVE,42.3395,-71.0694,South End
222079018.0,INVESTIGATE PERSON,0.0,2022-10-13 15:18:00,10.0,Thursday,15.0,BALSAM ST,42.2868,-71.0881,Mattapan
222079017.0,SICK ASSIST,0.0,2022-10-13 14:43:00,10.0,Thursday,14.0,COLUMBUS AVE,42.3233,-71.0984,Roxbury
222079016.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-13 14:50:00,10.0,Thursday,14.0,VINE ST,42.3766,-71.0559,Charlestown
222079014.0,FRAUD - FALSE PRETENSE / SCHEME,0.0,2022-10-07 00:00:00,10.0,Friday,0.0,GIBSON ST,42.2976,-71.0597,Dorchester
222079011.0,VANDALISM,0.0,2022-10-09 09:00:00,10.0,Sunday,9.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079010.0,INVESTIGATE PERSON,0.0,2022-10-13 13:27:00,10.0,Thursday,13.0,COMMONWEALTH AVE,42.3496,-71.1044,Fenway/Kenmore
222079009.0,PROPERTY - LOST/ MISSING,0.0,2022-10-13 12:00:00,10.0,Thursday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079007.0,SICK ASSIST,0.0,2022-10-13 12:42:00,10.0,Thursday,12.0,GALLIVAN BLVD,42.2803,-71.0644,Dorchester
222079006.0,LARCENY SHOPLIFTING,0.0,2022-10-13 13:48:00,10.0,Thursday,13.0,VFW PKWY,42.2806,-71.1709,Roxbury
222079005.0,LARCENY SHOPLIFTING,0.0,2022-10-13 12:08:00,10.0,Thursday,12.0,NORTH ST,42.3605,-71.0564,No Details
222079004.0,MISSING PERSON,0.0,2022-10-11 08:00:00,10.0,Tuesday,8.0,SHANDON RD,42.2951,-71.089,Mattapan
222079003.0,INVESTIGATE PERSON,0.0,2022-10-06 12:00:00,10.0,Thursday,12.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222079002.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-09-26 12:30:00,9.0,Monday,12.0,CENTRE ST,42.2871,-71.1482,Roxbury
222079001.0,LARCENY THEFT OF MV PARTS & ACCESSORIES,0.0,2022-10-13 11:00:00,10.0,Thursday,11.0,PARIS ST,42.3708,-71.0393,East Boston
222079000.0,ASSAULT - SIMPLE,0.0,2022-10-13 13:02:00,10.0,Thursday,13.0,BOWDOIN ST,42.3054,-71.0681,Dorchester
222078997.0,THREATS TO DO BODILY HARM,0.0,2022-10-13 13:17:00,10.0,Thursday,13.0,CROFTLAND AVE,42.2811,-71.0693,Dorchester
222078996.0,MISSING PERSON - LOCATED,0.0,2022-10-13 14:07:00,10.0,Thursday,14.0,VERRILL ST,42.2816,-71.0885,Mattapan
222078995.0,HARASSMENT/ CRIMINAL HARASSMENT,0.0,2022-10-12 15:00:00,10.0,Wednesday,15.0,ASHFORD ST,42.3545,-71.1275,Allston
222078994.0,M/V - LEAVING SCENE - PROPERTY DAMAGE,0.0,2022-10-12 19:00:00,10.0,Wednesday,19.0,WASHINGTON ST,42.3287,-71.0856,Roxbury
222078993.0,SICK/INJURED/MEDICAL - PERSON,0.0,2022-10-13 12:54:00,10.0,Thursday,12.0,VFW PKWY,42.2851,-71.1722,Roxbury
222078992.0,PROPERTY - LOST/ MISSING,0.0,2022-10-11 20:00:00,10.0,Tuesday,20.0,WASHINGTON ST,42.3097,-71.1043,Jamaica Plain
222078989.0,INVESTIGATE PERSON,0.0,2022-10-12 11:00:00,10.0,Wednesday,11.0,GIBSON ST,42.2976,-71.0597,Dorchester
